"geographicAreaFS","Geographic Area","measuredItemFS","Item","measuredElementFS","Element","timePointYears","Year","Value","Status"
79,"Germany",867,"Beef and Veal",131,"Reemployment Same Sector",2004,2004,1089776,"B"
79,"Germany",867,"Beef and Veal",131,"Reemployment Same Sector",2003,2003,1056692,"B"
79,"Germany",867,"Beef and Veal",131,"Reemployment Same Sector",2002,2002,1120819,"B"
79,"Germany",867,"Beef and Veal",131,"Reemployment Same Sector",2001,2001,1171348,"B"
79,"Germany",867,"Beef and Veal",131,"Reemployment Same Sector",2000,2000,1159128,"B"
81,"Ghana",866,"Cattle",11,"Initial Existence",2013,2013,1590000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2012,2012,1543000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2011,2011,1498000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2010,2010,1454000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2009,2009,1438000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2008,2008,1392000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2007,2007,1373000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2006,2006,1359000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2005,2005,1373000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2004,2004,1359000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2003,2003,1344000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2002,2002,1330000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2001,2001,1315000,
81,"Ghana",866,"Cattle",11,"Initial Existence",2000,2000,1302000,
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2013,2013,470000,"T"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2012,2012,470000,"T"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2011,2011,470000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2010,2010,450000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2009,2009,435000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2008,2008,430000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2007,2007,425000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2006,2006,420000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2005,2005,415500,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2004,2004,410000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2003,2003,403000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2002,2002,400000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2001,2001,395000,"F"
81,"Ghana",866,"Cattle",31,"Actual Producing Factor",2000,2000,385000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2013,2013,175000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2012,2012,170000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2011,2011,164736,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2010,2010,159944,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2009,2009,158184,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2008,2008,202800,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2007,2007,187350,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2006,2006,190921,
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2005,2005,203145,
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2004,2004,184560,
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2003,2003,195000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2002,2002,193000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2001,2001,192000,"F"
81,"Ghana",866,"Cattle",131,"Reemployment Same Sector",2000,2000,190000,"F"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,175000,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,170000,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,164736,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,159944,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,158184,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,202800,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,187350,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,190921,
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,203145,"/"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,184560,"/"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,195000,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,193000,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,192000,"C"
81,"Ghana",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,190000,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,1249.31429,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,1248.29412,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,1249.99345,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,1249.99385,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,1250,"C"
81,"Ghana",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,1250,
81,"Ghana",867,"Beef and Veal",51,"Output",2013,2013,21863,
81,"Ghana",867,"Beef and Veal",51,"Output",2012,2012,21221,
81,"Ghana",867,"Beef and Veal",51,"Output",2011,2011,20592,
81,"Ghana",867,"Beef and Veal",51,"Output",2010,2010,19993,
81,"Ghana",867,"Beef and Veal",51,"Output",2009,2009,19773,
81,"Ghana",867,"Beef and Veal",51,"Output",2008,2008,25350,"C"
81,"Ghana",867,"Beef and Veal",51,"Output",2007,2007,23418.75,"C"
81,"Ghana",867,"Beef and Veal",51,"Output",2006,2006,23865,
81,"Ghana",867,"Beef and Veal",51,"Output",2005,2005,25393,
81,"Ghana",867,"Beef and Veal",51,"Output",2004,2004,23070,
81,"Ghana",867,"Beef and Veal",51,"Output",2003,2003,24375,"C"
81,"Ghana",867,"Beef and Veal",51,"Output",2002,2002,24125,"C"
81,"Ghana",867,"Beef and Veal",51,"Output",2001,2001,24000,"C"
81,"Ghana",867,"Beef and Veal",51,"Output",2000,2000,23750,"C"
81,"Ghana",867,"Beef and Veal",141,"Food",2013,2013,22203,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2012,2012,21561,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2011,2011,20932,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2010,2010,20748,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2009,2009,21132,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2008,2008,26261,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2007,2007,25390.75,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2006,2006,23989,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2005,2005,26507,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2004,2004,23735,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2003,2003,24543,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2002,2002,24356,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2001,2001,24045,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",2000,2000,23839.6621,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1999,1999,21523,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1998,1998,20823.5,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1997,1997,20885,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1996,1996,21309,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1995,1995,30700,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1994,1994,34233,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1993,1993,35655,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1992,1992,41998.5,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1991,1991,43607.4258,"B"
81,"Ghana",867,"Beef and Veal",141,"Food",1990,1990,25747.5703,"B"
84,"Greece",866,"Cattle",11,"Initial Existence",2013,2013,679000,
84,"Greece",866,"Cattle",11,"Initial Existence",2012,2012,685000,
84,"Greece",866,"Cattle",11,"Initial Existence",2011,2011,681000,
84,"Greece",866,"Cattle",11,"Initial Existence",2010,2010,679000,
84,"Greece",866,"Cattle",11,"Initial Existence",2009,2009,675000,
84,"Greece",866,"Cattle",11,"Initial Existence",2008,2008,623650,
84,"Greece",866,"Cattle",11,"Initial Existence",2007,2007,628885,
84,"Greece",866,"Cattle",11,"Initial Existence",2006,2006,617695,
84,"Greece",866,"Cattle",11,"Initial Existence",2005,2005,605283,
84,"Greece",866,"Cattle",11,"Initial Existence",2004,2004,602960,
84,"Greece",866,"Cattle",11,"Initial Existence",2003,2003,573000,
84,"Greece",866,"Cattle",11,"Initial Existence",2002,2002,559000,
84,"Greece",866,"Cattle",11,"Initial Existence",2001,2001,613190,
84,"Greece",866,"Cattle",11,"Initial Existence",2000,2000,601932,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2013,2013,213200,"T"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2012,2012,213200,"T"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2011,2011,213200,"*"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2010,2010,230860,"*"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2009,2009,212000,"*"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2008,2008,213154,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2007,2007,216605,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2006,2006,218686,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2005,2005,219776,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2004,2004,226400,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2003,2003,152000,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2002,2002,172000,
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2001,2001,200000,"F"
84,"Greece",866,"Cattle",31,"Actual Producing Factor",2000,2000,245000,"F"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2013,2013,339000,"F"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2012,2012,332000,"*"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2011,2011,348600,"*"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2010,2010,342000,"*"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2009,2009,360000,"*"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2008,2008,358000,"*"
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2007,2007,366090,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2006,2006,348604,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2005,2005,349591,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2004,2004,366328,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2003,2003,289400,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2002,2002,288000,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2001,2001,276300,
84,"Greece",866,"Cattle",131,"Reemployment Same Sector",2000,2000,289900,
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,339000,"C"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,332000,"X"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,348600,"X"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,342000,"X"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,360000,"X"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,358000,"X"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,366090,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,348604,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2005,2005,349591,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2004,2004,366328,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2003,2003,289400,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2002,2002,288000,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2001,2001,276300,"/"
84,"Greece",867,"Beef and Veal",31,"Actual Producing Factor",2000,2000,289900,"/"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2013,2013,2256.63717,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2012,2012,2256.0241,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2011,2011,2266.20769,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2010,2010,2262.2807,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2009,2009,1666.66667,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2008,2008,2117.31844,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2007,2007,2077.24876,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2006,2006,2090.4522,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2005,2005,2071.82107,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2004,2004,2102.76037,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2003,2003,2135.45266,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2002,2002,2152.77778,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2001,2001,2167.93341,"C"
84,"Greece",867,"Beef and Veal",41,"Productivity Indicator",2000,2000,2183.51156,"C"
84,"Greece",867,"Beef and Veal",51,"Output",2013,2013,76500,"F"
84,"Greece",867,"Beef and Veal",51,"Output",2012,2012,74900,"*"
84,"Greece",867,"Beef and Veal",51,"Output",2011,2011,79000,"*"
84,"Greece",867,"Beef and Veal",51,"Output",2010,2010,77370,"*"
84,"Greece",867,"Beef and Veal",51,"Output",2009,2009,60000,"*"
84,"Greece",867,"Beef and Veal",51,"Output",2008,2008,75800,"*"
84,"Greece",867,"Beef and Veal",51,"Output",2007,2007,76046,
84,"Greece",867,"Beef and Veal",51,"Output",2006,2006,72874,
84,"Greece",867,"Beef and Veal",51,"Output",2005,2005,72429,
84,"Greece",867,"Beef and Veal",51,"Output",2004,2004,77030,
84,"Greece",867,"Beef and Veal",51,"Output",2003,2003,61800,
84,"Greece",867,"Beef and Veal",51,"Output",2002,2002,62000,
84,"Greece",867,"Beef and Veal",51,"Output",2001,2001,59900,
84,"Greece",867,"Beef and Veal",51,"Output",2000,2000,63300,
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2013,2013,146704.85,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2012,2012,145184.85,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2011,2011,149079.85,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2010,2010,166153.6,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2009,2009,138566.05,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2008,2008,148658,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2007,2007,149962.8,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2006,2006,153047.2,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2005,2005,142057.65,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2004,2004,144644.55,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2003,2003,123381.7,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2002,2002,130202.65,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2001,2001,125151.35,"B"
84,"Greece",867,"Beef and Veal",131,"Reemployment Same Sector",2000,2000,367481.75,"B"
85,"Greenland",866,"Cattle",11,"Initial Existence",2013,2013,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2012,2012,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2011,2011,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2010,2010,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2009,2009,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2008,2008,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2007,2007,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2006,2006,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2005,2005,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2004,2004,15,"F"
85,"Greenland",866,"Cattle",11,"Initial Existence",2003,2003,16,
85,"Greenland",866,"Cattle",11,"Initial Existence",2002,2002,12,
85,"Greenland",866,"Cattle",11,"Initial Existence",2001,2001,5,
85,"Greenland",866,"Cattle",11,"Initial Existence",2000,2000,5,
85,"Greenland",867,"Beef and Veal",141,"Food",2013,2013,4,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2012,2012,4,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2011,2011,4,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2010,2010,1,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2009,2009,36,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2008,2008,31,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2007,2007,0,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2006,2006,2,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2005,2005,3,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2004,2004,0,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2003,2003,0,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2002,2002,7,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2001,2001,28,"B"
85,"Greenland",867,"Beef and Veal",141,"Food",2000,2000,49.17,"B"
86,"Grenada",866,"Cattle",11,"Initial Existence",2013,2013,4500,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2012,2012,4550,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2011,2011,4500,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2010,2010,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2009,2009,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2008,2008,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2007,2007,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2006,2006,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2005,2005,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2004,2004,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2003,2003,4450,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2002,2002,4400,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2001,2001,4400,"F"
86,"Grenada",866,"Cattle",11,"Initial Existence",2000,2000,4380,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2013,2013,900,"T"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2012,2012,900,"T"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2011,2011,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2010,2010,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2009,2009,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2008,2008,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2007,2007,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2006,2006,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2005,2005,910,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2004,2004,910,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2003,2003,910,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2002,2002,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2001,2001,900,"F"
86,"Grenada",866,"Cattle",131,"Reemployment Same Sector",2000,2000,880,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2013,2013,900,"C"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2012,2012,900,"C"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2011,2011,900,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2010,2010,900,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2009,2009,900,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2008,2008,900,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2007,2007,900,"F"
86,"Grenada",867,"Beef and Veal",31,"Actual Producing Factor",2006,2006,900,"F"
